1	4.37	86
1	4.37	102
1	4.37	117
1	4.41	132
1	4.41	150
1	4.41	167
1	4.38	183
1	4.38	200
1	4.38	216
1	3.93	232
1	3.93	251
1	3.93	264
1	3.87	282
1	3.87	301
1	3.87	314
1	4.029999999999999	330
1	4.029999999999999	350
1	4.029999999999999	363
1	3.91	381
1	3.91	399
1	3.91	412
1	3.8	429
1	3.8	449
1	3.8	463
1	3.7100000000000004	478
1	3.7100000000000004	495
1	3.7100000000000004	511
1	3.75	527
1	3.75	546
1	3.75	562
1	3.9	578
1	3.9	593
1	3.9	611
1	3.76	627
1	3.76	646
1	3.76	659
1	3.76	677
1	3.76	691
1	3.76	707
1	3.69	726
1	3.69	742
1	3.69	757
1	3.69	774
1	3.69	791
1	3.69	807
1	3.69	825
1	3.69	840
1	3.69	856
1	3.69	873
1	3.69	889
1	3.69	908
1	3.69	921
1	3.69	939
1	3.69	956
1	3.69	973
1	3.69	988
1	3.69	1005
1	3.69	1022
1	3.69	1036
1	3.69	1054
1	3.69	1070
1	3.69	1086
1	3.69	1104
1	3.69	1120
1	3.69	1135
1	3.69	1152
1	3.69	1168
1	3.69	1186
1	3.69	1201
1	3.69	1219
1	3.69	1236
1	3.69	1249
1	3.69	1268
1	3.69	1283
1	3.69	1300
1	3.69	1315
1	3.69	1333
1	3.69	1349
1	3.69	1366
1	3.69	1381
1	3.69	1400
1	3.69	1416
1	3.69	1430
1	3.69	1448
1	4.029999999999999	1465
1	4.029999999999999	1481
1	4.029999999999999	1497
1	4.029999999999999	1515
1	4.029999999999999	1529
1	4.029999999999999	1548
1	3.98	1563
1	3.98	1580
1	3.98	1595
1	4.08	1614
1	4.08	1629
1	4.08	1646
1	4.19	1663
1	4.19	1680
1	4.19	1694
1	4.17	1710
1	4.17	1728
1	4.17	1743
1	4.36	1761
1	4.36	1776
1	4.36	1792
1	4.21	1810
1	4.21	1826
1	4.21	1843
1	4.18	1858
1	4.18	1875
1	4.18	1892
1	4.18	1906
1	4.18	1925
1	4.18	1941
1	4.21	1958
1	4.21	1975
1	4.21	1988
1	4.28	2006
1	4.28	2022
1	4.28	2039
1	4.2	2057
1	4.2	2074
1	4.2	2090
1	4.2	2105
1	4.2	2120
1	4.2	2140
1	4.2	2155
1	4.2	2172
1	4.2	2190
1	4.2	2205
1	4.2	2224
1	4.2	2241
1	4.2	2254
1	4.2	2271
1	4.2	2287
1	4.2	2304
1	4.2	2321
1	4.2	2336
1	4.2	2353
1	4.2	2371
1	4.2	2385
1	3.9699999999999998	2402
1	3.9699999999999998	2416
1	3.9699999999999998	2433
1	4.15	2450
1	4.15	2465
1	4.15	2483
1	4.23	2498
1	4.23	2515
1	4.23	2533
1	3.91	2548
1	3.91	2565
1	3.91	2582
1	3.96	2599
1	3.96	2613
1	3.96	2632
1	3.93	2647
1	3.93	2664
1	3.93	2680
1	4.17	2696
1	4.17	2713
1	4.17	2730
1	4.12	2745
1	4.12	2763
1	4.12	2778
1	4.12	2795
1	4.12	2812
1	4.12	2828
1	4.34	2845
1	4.34	2861
1	4.34	2878
1	3.9899999999999998	2892
1	3.9899999999999998	2910
1	3.9899999999999998	2927
1	4.029999999999999	2941
1	4.029999999999999	2959
1	4.029999999999999	2976
1	3.91	2992
1	3.91	3007
1	3.91	3025
1	4.22	3041
1	4.22	3059
1	4.22	3075
1	3.93	3090
1	3.93	3107
1	3.93	3124
1	4.11	3141
1	4.11	3157
1	4.11	3171
1	4.1000000000000005	3189
1	4.1000000000000005	3205
1	4.1000000000000005	3222
1	4.069999999999999	3239
1	4.069999999999999	3254
1	4.069999999999999	3272
1	4.19	3288
1	4.19	3305
1	4.19	3322
1	4.19	3337
1	4.19	3354
1	4.19	3371
1	4.4	3386
1	4.4	3401
1	4.4	3420
1	4.17	3434
1	4.17	3452
1	4.17	3468
1	4.61	3485
1	4.61	3503
1	4.61	3518
1	4.17	3535
1	4.17	3550
1	4.17	3565
1	4.2	3582
1	4.2	3599
1	4.2	3616
1	4.49	3633
1	4.49	3648
1	4.49	3665
1	4.6	3683
1	4.6	3699
1	4.6	3714
1	4.39	3732
1	4.39	3748
1	4.39	3765
1	4.37	3779
1	4.37	3798
1	4.37	3812
1	4.38	3830
1	4.38	3848
1	4.38	3863
1	4.35	3881
1	4.35	3896
1	4.35	3912
1	4.32	3928
1	4.32	3944
1	4.32	3962
1	4.39	3979
