1	140
1	156
1	171
1	187
1	203
1	218
1	250
1	265
1	281
1	296
1	312
1	328
1	343
1	359
1	375
1	390
1	406
1	421
1	437
1	453
1	468
1	484
1	500
1	515
1	531
1	546
1	578
1	593
1	609
1	625
1	640
1	656
1	671
1	687
1	703
1	718
1	734
1	750
1	765
1	781
1	796
1	812
1	828
1	843
1	859
1	890
1	906
1	925
1	925
1	941
1	957
1	988
1	1004
1	1019
1	1035
1	1050
1	1066
1	1082
1	1097
1	1113
1	1129
1	1144
1	1160
1	1175
1	1191
1	1207
1	1222
1	1238
1	1254
1	1269
1	1300
1	1316
1	1332
1	1348
1	1366
1	1382
1	1397
1	1413
1	1428
1	1444
1	1460
1	1475
1	1491
1	1507
1	1522
1	1538
1	1553
1	1569
1	1585
1	1600
1	1616
1	1632
1	1647
1	1678
1	1694
1	1710
1	1725
1	1741
0	1757
0	1772
0	1788
0	1803
0	1819
0	1835
0	1850
0	1866
0	1882
0	1897
1	1928
1	1928
1	1944
1	1960
1	1991
1	2007
1	2022
1	2038
1	2054
1	2069
1	2085
1	2100
1	2116
1	2132
1	2147
1	2163
1	2179
1	2194
1	2210
1	2225
1	2241
1	2257
1	2272
1	2288
1	2319
1	2335
1	2350
1	2366
1	2382
1	2397
1	2413
1	2429
1	2444
1	2460
1	2475
1	2491
1	2507
1	2522
1	2538
1	2554
1	2569
1	2585
1	2600
1	2616
1	2647
1	2663
1	2679
1	2694
1	2710
1	2725
1	2741
1	2757
1	2772
1	2788
1	2804
1	2819
1	2835
1	2850
1	2866
1	2882
1	2897
1	2913
1	2929
1	2960
1	2975
1	2991
1	3007
1	3022
1	3038
1	3054
1	3069
1	3085
1	3100
1	3116
1	3132
1	3147
1	3163
1	3179
1	3194
1	3210
1	3225
1	3241
1	3257
1	3288
1	3304
1	3319
1	3335
1	3350
1	3366
1	3382
1	3397
1	3413
1	3429
1	3444
1	3460
1	3475
1	3491
1	3507
1	3522
1	3538
1	3554
1	3569
1	3600
1	3616
1	3632
1	3635
1	3659
1	3675
1	3690
1	3706
1	3722
1	3737
1	3753
1	3769
1	3784
1	3800
1	3815
1	3847
1	3862
1	3878
1	3894
1	3909
1	3925
1	3940
1	3956
1	3972
1	3987
1	4003
1	4019
1	4034
1	4050
1	4065
1	4081
1	4097
1	4112
1	4128
1	4159
1	4175
1	4190
1	4206
1	4222
1	4237
1	4253
1	4269
1	4284
1	4300
1	4316
1	4331
1	4347
1	4362
1	4378
1	4394
1	4409
1	4425
1	4441
1	4456
1	4487
1	4503
1	4519
1	4534
1	4550
1	4566
1	4581
1	4597
1	4612
1	4628
1	4644
1	4659
1	4675
1	4691
1	4706
1	4722
1	4737
1	4753
1	4769
1	4800
1	4816
1	4831
1	4847
1	4862
1	4878
1	4894
1	4909
1	4928
1	4959
1	4962
1	4968
1	4984
1	5002
1	5023
1	5045
1	5048
1	5064
1	5084
1	5099
1	5118
1	5132
1	5146
1	5164
1	5179
1	5199
1	5215
1	5230
1	5246
1	5262
1	5280
1	5301
1	5317
1	5332
1	5348
1	5364
1	5379
1	5395
1	5411
1	5426
1	5442
1	5473
1	5489
1	5504
1	5520
1	5536
1	5551
1	5567
1	5582
1	5598
1	5614
1	5627
1	5640
1	5660
1	5675
1	5693
1	5708
0	5723
0	5742
0	5760
0	5775
0	5791
0	5808
0	5824
0	5841
0	5865
0	5881
0	5896
0	5912
1	5928
1	5936
1	5951
1	5969
1	5986
1	6001
1	6018
1	6043
1	6059
1	6075
1	6090
1	6103
1	6118
1	6133
1	6149
1	6166
1	6181
1	6200
1	6215
1	6236
1	6248
1	6266
1	6284
1	6300
1	6316
1	6331
1	6347
1	6362
1	6378
1	6396
1	6411
1	6429
1	6446
1	6461
1	6479
1	6496
1	6511
1	6534
1	6549
1	6565
1	6580
1	6593
1	6610
1	6625
1	6643
1	6658
1	6684
1	6699
1	6715
1	6731
1	6746
1	6762
1	6778
1	6793
1	6809
1	6824
1	6840
1	6856
1	6871
1	6889
1	6904
1	6922
1	6939
1	6954
1	6975
1	6991
1	7006
1	7022
1	7038
1	7053
1	7069
1	7100
1	7116
1	7131
1	7147
1	7163
1	7178
1	7194
1	7210
1	7225
1	7241
1	7256
1	7272
1	7284
1	7301
1	7317
1	7333
1	7348
1	7364
1	7395
1	7411
1	7427
1	7445
1	7461
1	7476
1	7492
1	7507
1	7523
1	7539
1	7554
1	7570
1	7586
1	7601
1	7617
1	7632
1	7648
1	7664
1	7679
1	7695
1	7711
1	7726
1	7742
1	7773
1	7789
1	7804
1	7820
1	7836
1	7851
1	7867
1	7882
1	7898
1	7914
1	7929
1	7945
1	7961
1	7976
1	7992
1	8007
1	8023
1	8039
1	8054
1	8086
1	8101
1	8117
1	8132
1	8148
1	8164
1	8179
1	8195
1	8211
1	8226
1	8242
1	8257
1	8270
1	8285
1	8300
1	8317
1	8335
1	8354
1	8368
1	8383
1	8401
1	8416
1	8433
1	8451
1	8466
1	8481
1	8499
1	8514
1	8532
1	8548
1	8565
1	8580
1	8598
1	8615
1	8631
1	8646
1	8663
1	8681
0	8694
0	8715
0	8734
0	8748
0	8766
0	8781
0	8799
0	8813
0	8831
0	8846
0	8864
0	8879
1	8897
1	8909
1	8928
1	8941
1	8959
1	8974
1	8992
1	9008
1	9025
1	9040
1	9058
1	9073
1	9091
1	9106
1	9123
1	9139
1	9155
1	9173
1	9188
1	9207
1	9222
1	9239
1	9254
1	9271
1	9289
1	9304
1	9321
1	9336
1	9353
1	9370
1	9385
1	9405
1	9420
1	9438
1	9453
1	9468
1	9486
1	9501
1	9516
1	9534
1	9551
1	9567
1	9583
1	9598
1	9616
1	9643
1	9658
1	9674
1	9689
1	9705
1	9721
1	9736
1	9752
1	9768
1	9783
1	9799
1	9814
1	9830
1	9846
1	9861
1	9879
1	9894
1	9912
1	9928
1	9945
1	9960
1	9978
1	9993
1	10011
1	10026
1	10044
1	10059
1	10074
1	10092
1	10110
1	10126
1	10142
1	10157
1	10175
1	10190
1	10208
1	10223
1	10241
1	10255
1	10275
1	10290
1	10305
1	10323
1	10338
1	10356
1	10371
1	10402
1	10418
1	10434
1	10449
1	10465
1	10480
1	10496
1	10512
1	10527
1	10543
1	10559
1	10574
1	10590
1	10605
1	10621
1	10637
1	10652
1	10668
1	10684
1	10699
1	10730
1	10746
1	10762
1	10777
1	10793
1	10809
1	10824
1	10840
1	10855
1	10871
1	10887
1	10902
1	10918
1	10934
1	10947
1	10962
1	10980
1	10995
1	11013
1	11028
1	11046
1	11061
1	11078
1	11093
1	11111
1	11126
1	11144
1	11159
1	11177
1	11192
1	11211
1	11226
1	11241
1	11260
1	11275
1	11293
1	11311
1	11327
1	11341
1	11356
1	11373
1	11390
1	11407
1	11424
1	11439
1	11456
1	11481
1	11497
1	11512
1	11528
1	11544
1	11559
1	11575
1	11591
1	11606
1	11622
1	11637
1	11653
1	11669
1	11684
1	11714
1	11721
1	11735
1	11753
1	11768
1	11783
1	11801
1	11816
1	11834
1	11852
1	11867
1	11882
1	11899
1	11917
1	11932
1	11947
1	11966
1	11980
1	11998
1	12013
1	12030
1	12048
1	12063
1	12081
1	12097
1	12112
1	12130
1	12145
1	12164
1	12179
1	12197
1	12212
1	12227
1	12245
1	12261
1	12276
1	12308
1	12323
1	12339
1	12345
1	12362
1	12377
0	12392
0	12413
0	12428
0	12445
0	12460
0	12478
0	12493
0	12511
0	12526
0	12544
0	12558
0	12576
1	12594
1	12606
1	12621
1	12639
1	12654
1	12672
1	12689
0	12704
0	12722
0	12739
0	12754
0	12772
0	12787
0	12804
0	12819
0	12837
0	12852
1	12880
1	12896
1	12911
1	12927
1	12942
1	12958
1	12974
1	12989
1	13005
1	13021
1	13036
1	13052
1	13067
1	13082
1	13100
1	13115
1	13133
1	13149
1	13164
1	13182
1	13197
1	13215
1	13230
1	13247
1	13262
1	13280
1	13295
1	13311
1	13329
1	13345
1	13360
1	13391
1	13407
1	13423
1	13438
1	13454
1	13470
1	13485
1	13501
1	13517
1	13532
1	13548
1	13563
1	13579
1	13591
1	13606
1	13624
1	13641
1	13656
1	13673
1	13692
1	13707
1	13724
1	13739
1	13757
1	13771
1	13790
1	13805
1	13823
1	13838
1	13855
1	13870
1	13888
1	13902
1	13920
1	13935
1	13952
1	13970
1	13985
1	14003
1	14018
1	14036
1	14051
1	14066
1	14084
1	14100
1	14120
1	14135
1	14151
1	14166
1	14182
1	14213
1	14229
1	14245
1	14260
1	14276
1	14282
1	14310
1	14325
1	14341
1	14357
1	14372
1	14388
1	14403
1	14419
1	14435
1	14450
1	14466
1	14482
1	14497
1	14513
1	14528
1	14544
1	14560
1	14591
1	14607
1	14622
1	14638
1	14653
1	14669
1	14685
1	14700
1	14716
1	14732
1	14747
1	14763
1	14778
1	14794
1	14810
1	14825
1	14841
1	14857
1	14872
1	14903
1	14919
1	14935
1	14950
1	14966
1	14982
1	14997
1	15013
1	15028
1	15044
1	15060
1	15075
1	15091
1	15107
1	15122
1	15138
1	15153
1	15169
1	15185
1	15200
1	15232
1	15247
1	15263
1	15278
1	15294
1	15310
1	15325
1	15341
1	15357
1	15372
1	15388
1	15403
1	15419
1	15435
1	15450
1	15466
0	15482
0	15513
0	15528
0	15544
0	15560
0	15575
0	15591
0	15607
0	15622
0	15638
0	15653
0	15669
0	15685
1	15700
1	15716
1	15732
1	15747
1	15763
1	15778
1	15794
1	15810
1	15825
1	15841
1	15872
1	15888
1	15903
1	15919
1	15935
1	15950
1	15966
1	15982
1	15997
1	16013
1	16028
1	16044
1	16060
1	16075
1	16091
1	16107
1	16122
1	16138
1	16153
1	16185
1	16200
1	16216
1	16232
1	16247
1	16263
1	16278
1	16294
1	16310
1	16325
1	16341
1	16357
1	16372
1	16388
1	16403
1	16419
1	16435
1	16450
1	16466
1	16482
1	16513
1	16528
1	16544
1	16560
1	16575
1	16591
1	16607
1	16622
1	16638
1	16653
1	16669
1	16685
1	16700
1	16716
1	16732
1	16747
1	16763
1	16778
1	16794
1	16825
1	16841
1	16857
1	16872
1	16888
1	16903
1	16919
1	16935
1	16950
1	16966
1	16982
1	16997
1	17013
1	17029
1	17044
1	17060
1	17075
1	17091
1	17107
1	17122
1	17154
1	17169
1	17185
1	17200
1	17216
1	17232
1	17247
1	17263
1	17279
1	17294
1	17310
1	17325
1	17341
1	17357
1	17372
1	17388
1	17404
1	17419
1	17435
1	17466
1	17482
1	17497
1	17513
1	17529
1	17544
1	17560
1	17575
1	17591
1	17607
1	17622
1	17638
1	17654
1	17669
1	17685
1	17700
1	17716
1	17732
1	17747
1	17763
1	17794
1	17810
1	17825
1	17841
1	17857
1	17872
1	17888
1	17904
1	17919
1	17935
1	17950
1	17966
1	17982
1	17997
1	18013
1	18029
1	18044
1	18060
1	18075
1	18107
1	18122
1	18138
1	18154
1	18169
1	18185
1	18200
1	18216
1	18232
1	18247
1	18263
1	18272
1	18300
1	18306
1	18326
1	18342
1	18358
1	18373
1	18389
1	18405
1	18420
1	18451
1	18467
1	18483
1	18498
1	18514
1	18530
1	18545
1	18561
1	18576
1	18592
1	18608
1	18623
1	18639
1	18655
1	18670
1	18686
1	18701
1	18717
1	18733
1	18764
1	18780
1	18795
1	18811
1	18826
1	18842
1	18858
1	18873
1	18889
1	18905
1	18920
1	18936
1	18951
1	18967
1	18983
1	18998
1	19014
0	19030
0	19061
0	19076
0	19092
0	19108
0	19123
0	19139
0	19155
0	19170
0	19186
0	19201
0	19217
0	19233
1	19248
1	19264
1	19280
1	19295
1	19311
1	19326
1	19342
1	19358
1	19373
1	19405
1	19420
1	19436
1	19451
1	19467
1	19481
1	19489
1	19506
1	19523
1	19538
1	19556
1	19571
1	19586
1	19605
1	19621
1	19636
1	19654
1	19669
1	19687
1	19702
1	19720
1	19735
1	19753
1	19768
1	19786
1	19803
1	19818
1	19834
1	19851
1	19868
1	19884
1	19901
1	19915
1	19933
1	19948
1	19966
1	19981
1	19999
1	20016
1	20032
1	20047
1	20063
1	20084
1	20098
1	20113
1	20129
1	20146
1	20164
1	20178
1	20196
1	20211
1	20229
1	20244
1	20276
1	20292
1	20307
1	20323
1	20339
1	20354
1	20370
1	20386
1	20394
1	20423
1	20439
1	20455
1	20470
1	20486
1	20502
1	20522
1	20537
1	20553
1	20569
1	20584
1	20600
1	20608
1	20623
1	20638
1	20656
1	20671
1	20689
1	20704
1	20722
1	20737
1	20755
1	20770
1	20788
1	20803
1	20821
1	20837
1	20852
1	20870
1	20885
1	20903
1	20919
1	20935
1	20984
1	20988
1	20992
1	21000
1	21019
1	21034
1	21049
1	21067
1	21085
1	21102
1	21117
1	21133
1	21149
1	21167
1	21182
1	21197
1	21215
1	21230
1	21247
1	21265
1	21280
1	21295
1	21313
1	21331
1	21346
1	21361
1	21392
1	21408
1	21411
1	21430
1	21444
1	21462
1	21492
1	21495
1	21523
1	21539
1	21554
1	21570
1	21586
1	21608
1	21608
1	21639
1	21655
1	21670
1	21686
1	21693
1	21707
1	21723
1	21741
1	21759
1	21774
0	21789
0	21810
0	21825
0	21840
0	21863
0	21876
0	21893
0	21908
0	21923
0	21941
0	21956
0	21974
0	21989
0	22007
1	22022
1	22034
1	22052
1	22067
1	22084
1	22102
1	22116
1	22134
1	22151
1	22166
1	22184
1	22200
1	22218
1	22233
1	22250
1	22265
1	22283
1	22299
1	22323
1	22332
1	22347
1	22369
1	22385
1	22400
1	22416
1	22432
1	22448
1	22466
1	22481
1	22495
1	22511
1	22542
1	22558
1	22574
1	22589
1	22605
1	22620
1	22636
1	22644
1	22660
1	22689
1	22705
1	22720
1	22736
1	22752
1	22769
1	22785
1	22800
1	22816
1	22831
1	22847
1	22863
1	22880
1	22891
1	22906
1	22924
1	22939
1	22957
1	22972
1	22989
1	23004
1	23022
1	23037
1	23053
1	23074
1	23089
1	23105
1	23122
1	23138
1	23154
1	23169
1	23185
1	23216
1	23232
1	23247
1	23263
1	23279
1	23294
1	23310
1	23326
1	23334
1	23349
1	23366
1	23384
1	23399
1	23418
1	23433
1	23449
1	23464
1	23481
1	23498
1	23528
1	23543
1	23559
1	23575
1	23590
1	23606
1	23621
1	23637
1	23653
1	23668
1	23684
1	23700
1	23715
1	23731
1	23746
1	23762
1	23778
1	23793
1	23817
1	23832
1	23844
1	23859
1	23889
1	23904
1	23920
1	23936
1	23952
1	23969
1	23985
1	24001
1	24008
1	24025
1	24040
1	24056
1	24071
1	24092
1	24106
1	24121
1	24139
1	24155
1	24171
1	24187
1	24205
1	24222
1	24237
1	24253
1	24269
1	24300
1	24303
1	24320
1	24342
1	24357
1	24373
1	24389
1	24404
1	24420
1	24436
1	24451
1	24467
1	24482
1	24514
1	24529
1	24545
1	24561
1	24576
1	24592
1	24597
1	24615
1	24630
1	24661
1	24677
1	24693
1	24708
1	24724
1	24740
1	24755
1	24771
1	24787
1	24796
1	24813
1	24840
1	24846
1	24861
1	24878
1	24893
1	24914
1	24929
1	24945
1	24962
1	24977
1	24993
1	25011
1	25026
1	25041
1	25060
1	25074
1	25092
1	25110
1	25124
1	25142
1	25157
1	25172
1	25190
