1	29.58057	0.93139	83
1	29.59202	0.92001	95
1	29.65819	0.92001	109
1	29.62807	0.92001	128
1	29.75635	0.92001	144
1	29.86936	0.92001	160
1	29.86764	0.92001	177
1	28.46692	0.92001	193
1	29.45656	0.92001	209
1	29.40204	0.92503	228
1	29.29915	0.93527	241
1	29.39724	0.94550	259
1	29.05393	0.95072	276
1	29.07198	0.95072	291
1	29.74256	0.95072	305
1	29.29646	0.95313	325
1	29.64331	0.95804	340
1	29.88096	0.95272	357
1	29.91393	0.95001	376
1	29.71883	0.95001	388
1	30.06281	0.96024	405
1	30.12602	0.96786	422
1	30.33197	0.97278	438
1	30.15261	0.97278	453
1	29.44127	0.97278	472
1	30.00582	0.97278	488
1	30.37543	0.96746	505
1	30.93118	0.96213	522
1	30.05978	0.95681	537
1	30.20553	0.95681	554
1	29.98984	0.95681	571
1	29.82689	0.95431	587
1	30.06157	0.95181	603
1	29.79898	0.94930	621
1	30.22397	0.94930	635
1	30.17883	0.94930	651
1	30.47645	0.95191	667
1	29.76777	0.95724	685
1	30.50658	0.96506	699
1	30.17710	0.97289	718
1	30.30939	0.98687	735
1	30.10196	0.99836	751
1	30.78842	1.00723	768
1	30.39737	1.01289	783
1	30.19499	1.01322	801
1	30.31149	1.01617	816
1	30.40751	1.01912	833
1	30.44830	1.01590	848
1	31.06232	1.01269	866
1	30.62846	1.00947	883
1	30.83357	1.01208	898
1	30.51046	1.01469	916
1	30.90956	1.01436	932
1	30.25468	1.01141	948
1	30.62379	1.00847	963
1	30.68085	1.00552	981
1	31.46966	1.00257	996
1	30.43158	0.99701	1014
1	30.77343	0.98874	1030
1	30.68624	0.98342	1047
1	31.37723	0.97569	1064
1	30.60647	0.96545	1079
1	30.98145	0.95522	1095
1	30.53607	0.94275	1113
1	30.90545	0.92797	1130
1	30.63709	0.91851	1145
1	30.71170	0.91128	1161
1	30.88409	0.90636	1178
1	30.47872	0.90636	1195
1	30.53943	0.90636	1211
1	30.15133	0.90636	1226
1	30.31966	0.91091	1243
1	30.88516	0.91323	1260
1	30.48299	0.91555	1278
1	30.78220	0.91332	1294
1	30.20877	0.91108	1310
1	30.73527	0.90885	1327
1	29.61368	0.90662	1340
1	27.44527	0.90232	1355
1	14.84615	0.90052	1373
1	21.50786	0.90095	1392
0	21.50786	0.90138	1405
0	21.50786	0.90181	1423
0	21.50786	0.90224	1440
0	21.50786	0.90267	1457
0	21.50786	0.90310	1474
0	21.50786	0.90310	1492
0	21.50786	0.90310	1505
0	21.50786	0.90310	1523
0	21.50786	0.90310	1539
0	21.50786	0.90310	1557
0	21.50786	0.90310	1572
0	21.50786	0.90310	1589
1	30.41246	0.90981	1606
1	30.60820	0.92892	1622
1	30.13649	0.94803	1638
1	30.00515	0.96472	1655
1	30.40061	0.96653	1670
1	29.99602	0.96833	1686
1	30.63665	0.97254	1704
1	30.62830	0.97925	1719
1	30.05997	0.96686	1737
1	29.87325	0.94982	1752
1	31.12521	0.92797	1770
1	31.34508	0.92342	1787
1	29.42661	0.92351	1801
1	29.89331	0.92843	1819
1	30.28301	0.92843	1834
1	29.43125	0.92843	1851
1	30.17200	0.92843	1869
1	29.68318	0.93789	1884
1	28.97856	0.94494	1901
1	30.12995	0.94949	1918
1	30.16034	0.94457	1934
1	30.49152	0.93536	1950
1	30.12912	0.92614	1965
1	29.92961	0.91692	1983
1	30.12603	0.91201	1999
1	30.32406	0.90710	2015
1	30.47935	0.90710	2033
1	30.37840	0.90710	2048
1	30.25828	0.90960	2066
1	30.24927	0.91641	2080
1	30.20722	0.92321	2097
1	30.59014	0.92752	2112
1	30.01412	0.92752	2130
1	30.33011	0.92993	2148
1	30.03063	0.93484	2163
1	29.79719	0.93725	2180
1	30.16000	0.94227	2196
1	29.98621	0.94729	2213
1	30.50424	0.95482	2230
1	30.51510	0.96234	2246
1	29.80833	0.96987	2261
1	30.10753	0.97248	2279
1	30.47518	0.97509	2295
1	29.62333	0.97520	2311
1	29.91920	0.97269	2327
1	30.52240	0.97019	2343
1	30.41958	0.96769	2359
1	30.78841	0.96519	2378
1	29.84017	0.96007	2392
1	29.73004	0.95496	2410
1	30.81854	0.95235	2427
1	29.92013	0.94974	2443
1	30.01389	0.94963	2457
1	29.55039	0.94952	2475
1	29.34677	0.94700	2491
1	30.09977	0.94448	2506
1	29.99188	0.94457	2523
1	29.82053	0.94467	2541
1	29.93010	0.94226	2558
1	29.48693	0.93734	2575
1	29.36836	0.93243	2590
1	29.72646	0.92752	2607
1	29.72104	0.92502	2622
1	29.92037	0.92028	2641
1	29.82906	0.91555	2658
1	29.90106	0.91332	2673
1	29.86828	0.91573	2690
1	30.56843	0.92064	2704
1	30.15385	0.92555	2723
1	30.42088	0.92582	2737
1	29.58980	0.92359	2757
1	29.52849	0.92359	2771
1	29.70911	0.92823	2789
1	29.29050	0.93538	2804
1	29.39565	0.93538	2821
1	29.80340	0.93538	2835
1	30.08372	0.93538	2854
1	29.42530	0.94252	2871
1	29.38302	0.94726	2886
1	30.23647	0.94949	2902
1	30.00006	0.94457	2919
1	29.81553	0.93966	2936
1	29.71046	0.93725	2952
1	29.60039	0.93484	2969
1	29.55689	0.93745	2984
1	29.89859	0.94006	3000
1	29.89462	0.94759	3017
1	29.78016	0.95511	3035
1	29.87011	0.96013	3051
1	29.93302	0.96265	3066
1	30.58449	0.95792	3083
1	30.54753	0.95087	3098
1	29.95222	0.93879	3116
1	30.45457	0.92672	3134
1	30.51679	0.91465	3150
1	31.03531	0.90508	3166
1	30.49147	0.89551	3182
1	30.47770	0.88594	3200
1	31.25048	0.88594	3215
1	30.62432	0.88594	3232
1	30.74441	0.88594	3247
1	30.54433	0.88594	3265
1	30.24175	0.88594	3281
1	30.37759	0.88594	3297
1	30.73312	0.88594	3313
1	30.49194	0.88594	3330
1	30.70952	0.88594	3345
1	30.29328	0.88594	3363
1	30.42969	0.89058	3379
1	30.60543	0.90004	3396
1	30.87193	0.90950	3412
1	30.28176	0.91896	3429
1	31.22591	0.92843	3443
1	31.95155	0.93789	3461
1	30.81056	0.94735	3477
1	30.63241	0.95681	3495
1	31.47886	0.95681	3511
1	30.34308	0.95681	3525
1	31.00962	0.95681	3544
1	31.86259	0.95681	3558
1	31.00315	0.96226	3577
1	31.00477	0.97337	3593
1	32.09322	0.98447	3608
1	30.77817	0.99558	3626
1	31.31096	1.00669	3642
1	31.38503	1.01780	3658
1	30.50743	1.02890	3676
1	30.76047	1.04001	3690
1	30.41358	1.04001	3706
1	30.88100	1.04311	3724
1	30.63872	1.04942	3741
1	30.89055	1.05573	3757
1	31.25123	1.05611	3772
1	30.49558	1.05032	3789
1	30.76738	1.04454	3806
1	30.63617	1.03373	3820
1	30.83248	1.01771	3839
1	31.35866	0.99538	3855
1	31.68810	0.97305	3871
1	32.08014	0.95072	3889
1	32.10094	0.94048	3905
1	31.63401	0.93025	3920
1	31.74376	0.92001	3939
1	32.17517	0.92001	3954
1	32.06458	0.91778	3972
1	31.29219	0.91805	3988
1	31.40067	0.91832	4004
1	31.40723	0.91859	4019
1	32.61619	0.91886	4036
1	32.78408	0.91913	4054
1	31.67568	0.91940	4071
1	31.30705	0.91967	4085
1	31.42662	0.91967	4102
1	31.48581	0.92191	4118
1	31.61940	0.92164	4135
1	31.88670	0.92136	4151
1	32.59890	0.92612	4170
1	27.38306	0.92855	4184
1	7.71731	0.93098	4199
0	7.71731	0.93342	4215
0	7.71731	0.93585	4233
0	7.71731	0.93855	4249
0	7.71731	0.94126	4266
0	7.71731	0.94396	4284
0	7.71731	0.94396	4300
0	7.71731	0.94396	4315
0	7.71731	0.94396	4333
0	7.71731	0.94396	4349
0	7.71731	0.94396	4364
0	7.71731	0.94396	4383
0	7.71731	0.94396	4398
1	31.81963	0.93464	4414
1	32.08609	0.92316	4429
1	31.37163	0.91168	4446
1	31.91534	0.89648	4464
1	31.90584	0.87739	4479
1	31.92345	0.85831	4496
1	31.76318	0.83923	4512
1	31.56021	0.82015	4529
1	31.85828	0.81255	4545
1	31.02819	0.80020	4560
1	31.17084	0.78292	4578
1	31.57294	0.77324	4595
1	31.52129	0.76357	4612
1	31.29926	0.75389	4627
1	31.75338	0.74421	4644
1	31.84823	0.73454	4660
1	31.61236	0.72486	4677
1	31.29777	0.72486	4694
1	31.71946	0.72486	4708
1	31.52508	0.72486	4726
1	31.65666	0.72486	4743
1	31.26095	0.73764	4757
1	30.86464	0.76369	4776
1	30.46379	0.78975	4791
1	31.04636	0.82366	4808
1	30.38305	0.86279	4825
1	30.22029	0.90191	4842
1	30.59434	0.94413	4858
1	31.35729	0.98364	4875
1	31.21438	0.99710	4890
1	31.16470	1.00202	4907
1	31.20410	1.00693	4924
1	32.62418	0.99877	4940
1	30.94392	0.99915	4955
1	31.35077	1.00841	4974
1	31.28625	1.01728	4989
1	31.36037	1.01761	5006
1	31.10230	1.00907	5021
1	31.30638	1.00907	5038
1	30.77297	1.00666	5054
1	30.81444	1.00174	5072
1	31.43071	0.97941	5087
1	31.44326	0.95708	5104
1	31.23585	0.93475	5121
1	30.90895	0.92984	5137
1	31.28890	0.92492	5155
1	30.98158	0.92001	5171
1	31.18178	0.92001	5186
1	30.91298	0.92001	5202
1	31.38409	0.92001	5220
1	31.93596	0.92001	5236
1	31.19282	0.92787	5253
1	31.64514	0.93823	5268
1	31.95230	0.94859	5286
1	31.15721	0.96205	5302
1	31.12869	0.97301	5319
1	31.00954	0.98396	5333
1	30.74413	0.99492	5351
1	30.86525	1.00588	5366
1	30.55261	1.00647	5384
1	31.01074	0.99852	5401
1	30.93425	0.99307	5415
1	31.77148	0.98703	5432
1	31.27614	0.97857	5447
1	31.74784	0.96762	5465
1	30.59455	0.95666	5482
1	31.55845	0.94570	5498
1	31.49519	0.93475	5516
1	31.69690	0.92984	5530
1	32.27596	0.92492	5548
1	31.35541	0.92001	5564
1	31.58579	0.92001	5580
1	31.24967	0.92001	5595
1	31.59448	0.92001	5614
1	31.95457	0.92001	5629
1	31.55994	0.92242	5646
1	31.97365	0.92733	5661
1	32.32055	0.93225	5680
1	32.25993	0.93716	5695
1	31.73812	0.93957	5711
1	31.64303	0.94198	5728
1	31.56513	0.94198	5745
1	31.72392	0.94198	5761
1	31.60248	0.93707	5777
1	31.58378	0.93718	5795
1	31.82177	0.93728	5810
1	32.44528	0.93990	5827
1	31.65240	0.93990	5843
1	31.44265	0.93758	5859
1	31.84971	0.93767	5876
1	31.71041	0.93535	5891
1	31.41012	0.93535	5909
1	31.51376	0.93033	5925
1	30.08033	0.92531	5942
1	24.62312	0.92029	5958
1	26.62144	0.92020	5972
1	26.19337	0.92251	5989
1	30.11062	0.92483	6008
1	30.80424	0.92724	6023
1	31.55902	0.92724	6039
1	31.92475	0.92724	6057
1	33.09060	0.92724	6073
1	31.94217	0.92724	6088
1	31.86329	0.92724	6105
1	32.04004	0.92483	6123
1	32.85568	0.92242	6139
1	32.32491	0.92001	6154
1	32.23672	0.92001	6171
1	32.91727	0.92001	6188
1	32.49646	0.92001	6205
1	32.23730	0.92001	6220
1	32.35616	0.92001	6238
1	32.27835	0.92001	6253
1	32.77593	0.92001	6270
1	32.74919	0.92001	6287
1	32.25743	0.92001	6302
1	33.20348	0.92001	6320
1	32.13870	0.92001	6337
1	32.46083	0.92001	6352
1	32.58404	0.92001	6369
1	32.91325	0.92001	6385
1	32.19275	0.92001	6403
1	32.71345	0.92001	6419
1	32.91829	0.92001	6435
1	32.88145	0.92001	6452
1	32.88569	0.92001	6467
1	32.42134	0.92242	6485
1	32.80168	0.92733	6500
1	33.02306	0.93225	6518
1	33.09190	0.93977	6535
1	32.66086	0.95001	6548
1	33.19032	0.96024	6567
1	32.38072	0.96545	6581
1	32.62545	0.96545	6598
1	32.36730	0.96054	6615
1	32.79898	0.95563	6632
1	32.80176	0.95072	6649
1	32.88744	0.94048	6663
1	32.03406	0.93527	6681
1	32.28359	0.93527	6699
1	32.65685	0.94550	6715
1	32.22286	0.95574	6729
1	31.90742	0.96076	6747
1	32.12491	0.96578	6762
1	32.20816	0.96578	6779
1	30.98131	0.97394	6797
1	30.21294	0.97187	6812
1	28.57017	0.97481	6827
1	22.12812	0.97481	6843
1	21.87022	0.98003	6860
1	6.58207	0.98524	6876
0	6.58207	0.99045	6892
0	6.58207	0.99253	6914
0	6.58207	0.99460	6927
0	6.58207	0.99668	6945
0	6.58207	0.99668	6960
0	6.58207	0.99668	6978
0	6.58207	0.99668	6992
0	6.58207	0.99668	7010
0	6.58207	0.99668	7025
0	6.58207	0.99668	7042
0	6.58207	0.99668	7060
0	6.58207	0.99668	7077
0	6.58207	0.99668	7093
0	6.58207	0.99668	7110
1	32.21401	0.99668	7125
1	33.01580	0.99668	7140
1	32.44923	0.99668	7158
1	33.09915	0.99952	7173
1	33.11597	0.99067	7191
1	33.72596	0.98182	7206
1	32.87260	0.97013	7223
1	33.00639	0.95658	7240
1	33.28546	0.94302	7255
1	32.33652	0.92947	7273
1	32.61531	0.92947	7290
1	32.73610	0.93832	7306
1	32.43481	0.94455	7320
1	32.01415	0.94808	7337
1	32.11283	0.95631	7355
1	32.45636	0.96213	7369
1	32.40689	0.96545	7387
1	33.36049	0.95522	7405
1	33.26548	0.94739	7420
1	32.71497	0.94207	7435
1	32.76709	0.94207	7454
1	32.63174	0.94207	7470
1	33.19371	0.94207	7487
1	33.69991	0.94699	7502
1	32.88796	0.95451	7518
1	32.91990	0.96203	7536
1	33.47242	0.96464	7552
1	32.99043	0.96726	7567
1	32.64588	0.96736	7585
1	32.68978	0.96747	7601
1	33.15505	0.96758	7615
1	32.61077	0.96769	7634
1	32.97551	0.96519	7649
1	32.88940	0.96007	7668
1	32.76788	0.95496	7684
1	32.35958	0.95235	7698
1	32.50131	0.94733	7716
1	28.14860	0.94231	7730
1	9.06198	0.93728	7748
0	9.06198	0.93226	7763
0	9.06198	0.92724	7783
0	9.06198	0.92483	7798
0	9.06198	0.92242	7816
0	9.06198	0.92001	7832
