1	4.08	98
1	4.029999999999999	112
1	4.029999999999999	129
1	4.029999999999999	147
1	3.87	163
1	3.87	179
1	3.87	196
1	4.17	209
1	4.17	225
1	4.17	244
1	4.01	262
1	4.01	275
1	4.01	295
1	4.0200000000000005	307
1	4.0200000000000005	324
1	4.0200000000000005	344
1	4.0200000000000005	358
1	4.0200000000000005	376
1	4.0200000000000005	392
1	3.9899999999999998	409
1	3.9899999999999998	427
1	3.9899999999999998	445
1	4.13	458
1	4.13	473
1	4.13	493
1	4.21	505
1	4.21	523
1	4.21	540
1	4.17	555
1	4.17	571
1	4.17	591
1	4.25	605
1	4.25	623
1	4.25	639
1	4.13	654
1	4.13	669
1	4.13	687
1	3.8899999999999997	703
1	3.8899999999999997	722
1	3.8899999999999997	734
1	4.15	753
1	4.15	770
1	4.15	786
1	4.22	802
1	4.22	818
1	4.22	836
1	4.22	851
1	4.22	871
1	4.22	887
1	4.22	905
1	4.22	919
1	4.22	934
1	4.22	953
1	4.22	968
1	4.22	987
1	4.22	1003
1	4.22	1018
1	4.22	1035
1	4.22	1052
1	4.22	1069
1	4.22	1086
1	4.23	1100
1	4.23	1113
1	4.23	1130
1	4.24	1149
1	4.24	1164
1	4.24	1182
1	4.26	1197
1	4.26	1213
1	4.26	1229
1	3.8899999999999997	1245
1	3.8899999999999997	1262
1	3.8899999999999997	1279
1	3.79	1295
1	3.79	1310
1	3.79	1328
1	4.08	1343
1	4.08	1361
1	4.08	1377
1	3.9899999999999998	1394
1	3.9899999999999998	1410
1	3.9899999999999998	1427
1	4.09	1444
1	4.09	1459
1	4.09	1476
1	3.91	1492
1	3.91	1509
1	3.91	1525
1	4.029999999999999	1542
1	4.029999999999999	1560
1	4.029999999999999	1574
1	3.9899999999999998	1590
1	3.9899999999999998	1607
1	3.9899999999999998	1626
1	3.76	1642
1	3.76	1657
1	3.76	1671
1	3.8	1690
1	3.8	1707
1	3.8	1724
1	3.94	1740
1	3.94	1754
1	3.94	1771
1	3.78	1787
1	3.78	1805
1	3.78	1820
1	3.79	1836
1	3.79	1854
1	3.79	1869
1	3.8400000000000003	1884
1	3.8400000000000003	1902
1	3.8400000000000003	1918
1	4.05	1937
1	4.05	1952
1	4.05	1968
1	3.91	1984
1	3.91	2000
1	3.91	2017
1	3.9899999999999998	2034
1	3.9899999999999998	2049
1	3.9899999999999998	2067
1	3.76	2084
1	3.76	2098
1	3.76	2115
1	4.2	2131
1	4.2	2148
1	4.2	2164
1	3.0500000000000003	2182
1	3.0500000000000003	2198
1	3.0500000000000003	2214
1	3.0500000000000003	2231
1	3.0500000000000003	2246
1	3.0500000000000003	2263
1	3.0500000000000003	2280
1	3.0500000000000003	2297
1	3.0500000000000003	2314
1	3.0500000000000003	2329
1	3.0500000000000003	2347
1	3.0500000000000003	2363
1	3.0500000000000003	2378
1	3.0500000000000003	2395
1	3.0500000000000003	2411
1	3.87	2426
1	3.87	2445
1	3.87	2462
1	3.98	2476
1	3.98	2494
1	3.98	2509
1	3.98	2526
1	3.98	2543
1	3.98	2558
1	3.92	2575
1	3.92	2593
1	3.92	2609
1	3.94	2624
1	3.94	2640
1	3.94	2659
1	4.15	2674
1	4.15	2691
1	4.15	2707
1	3.92	2724
1	3.92	2741
1	3.92	2755
1	4.1000000000000005	2771
1	4.1000000000000005	2789
1	4.1000000000000005	2807
1	4.23	2822
1	4.23	2840
1	4.23	2855
1	4.31	2873
1	4.31	2888
1	4.31	2903
