1	4.39	84	0.45981	0.26764
1	4.39	102	0.46009	0.27005
1	4.63	117	0.46039	0.27203
1	4.63	133	0.46112	0.27169
1	4.63	151	0.46187	0.27112
1	4.71	166	0.46260	0.27051
1	4.71	182	0.46415	0.26727
1	4.71	201	0.46120	0.27312
1	4.9399999999999995	215	0.45853	0.27839
1	4.9399999999999995	234	0.45917	0.27989
1	4.9399999999999995	248	0.46062	0.28113
1	4.68	265	0.46192	0.28234
1	4.68	280	0.46089	0.28217
1	4.68	300	0.46049	0.28158
1	4.8999999999999995	315	0.46016	0.28095
1	4.8999999999999995	331	0.45925	0.28129
1	4.8999999999999995	347	0.45836	0.28245
1	4.75	364	0.45751	0.28358
1	4.75	380	0.44672	0.30768
1	4.75	396	0.44476	0.29661
1	4.819999999999999	412	0.44416	0.29281
1	4.819999999999999	430	0.45091	0.28854
1	4.819999999999999	445	0.45539	0.28533
1	4.930000000000001	464	0.45851	0.28292
1	4.930000000000001	478	0.46235	0.27759
1	4.930000000000001	495	0.46428	0.27770
1	4.989999999999999	511	0.46600	0.27739
1	4.989999999999999	527	0.46755	0.27685
1	4.989999999999999	543	0.46849	0.27595
1	5.07	559	0.46927	0.27519
1	5.07	578	0.46762	0.27739
1	5.07	594	0.46623	0.27859
1	5.029999999999999	608	0.46499	0.27972
1	5.029999999999999	626	0.46670	0.27564
1	5.029999999999999	641	0.46813	0.27218
1	4.74	657	0.46926	0.26939
1	4.74	676	0.46869	0.27069
1	4.74	691	0.46708	0.27327
1	4.930000000000001	709	0.46564	0.27554
1	4.930000000000001	724	0.46531	0.27702
1	4.930000000000001	741	0.46457	0.27978
1	4.79	757	0.46388	0.28237
1	4.79	777	0.46496	0.27816
1	4.79	790	0.46712	0.27214
1	5.05	807	0.46921	0.26640
1	5.05	823	0.46902	0.26533
1	5.05	839	0.46958	0.26268
1	5.15	858	0.47015	0.26011
1	5.15	873	0.46956	0.26091
1	5.15	890	0.46994	0.25975
1	5	906	0.47858	0.22887
1	5	922	0.49925	0.04880
1	5	938	0.37449	0.13409
1	4.91	953	0.25695	0.15938
1	4.91	974	-0.03241	0.48393
1	4.91	1017	-0.05008	0.48130
1	4.83	1020	-0.16225	0.58758
1	4.83	1022	-0.00965	0.43392
1	4.83	1038	-0.01199	0.44577
1	4.52	1052	0.03744	0.40719
1	4.52	1070	0.02282	0.35496
1	4.52	1106	0.01302	0.38562
1	4.2	1108	0.00844	0.40129
1	4.2	1118	0.00830	0.40249
1	4.2	1137	-0.00279	0.42124
1	4.33	1152	-0.01099	0.43455
1	4.33	1167	-0.00609	0.42736
1	4.33	1186	-0.01725	0.45105
1	4.11	1200	-0.02593	0.46992
1	4.11	1217	-0.03538	0.48558
1	4.11	1233	-0.04394	0.49941
1	4.34	1249	-0.05127	0.51104
1	4.34	1266	-0.06930	0.54609
1	4.34	1285	-0.08610	0.58303
1	3.98	1299	-0.09005	0.59494
1	3.98	1316	-0.07673	0.58723
1	3.98	1332	-0.06909	0.57298
1	4.12	1348	-0.06401	0.56347
1	4.12	1364	-0.06308	0.55639
1	4.12	1382	-0.06800	0.55462
1	4.13	1398	-0.07198	0.55327
1	4.13	1415	-0.08959	0.57569
1	4.13	1433	-0.10146	0.58740
1	4.18	1447	-0.11199	0.59741
1	4.18	1463	-0.10513	0.58358
1	4.18	1479	-0.10663	0.58190
1	4.24	1498	-0.10811	0.58043
1	4.24	1513	-0.11081	0.58189
1	4.24	1529	-0.11385	0.58382
1	4.22	1546	-0.14281	0.59656
1	4.22	1561	-0.13686	0.61537
1	4.22	1578	-0.13099	0.58666
1	4.1000000000000005	1594	-0.12704	0.57239
1	4.1000000000000005	1611	-0.11422	0.56095
1	4.1000000000000005	1628	-0.10645	0.55876
1	4.0600000000000005	1647	-0.10020	0.55721
1	4.0600000000000005	1662	-0.09474	0.55454
1	4.0600000000000005	1678	-0.09407	0.56102
1	4.069999999999999	1695	-0.09348	0.56613
1	4.069999999999999	1711	-0.08851	0.55376
1	4.069999999999999	1726	-0.08363	0.54895
1	4	1745	-0.07946	0.54495
1	4	1761	-0.08086	0.54456
1	4	1775	-0.08184	0.54558
1	3.76	1793	-0.08278	0.54651
1	3.76	1809	-0.08076	0.53946
1	3.76	1825	-0.07786	0.53245
1	3.98	1841	-0.07533	0.52611
1	3.98	1858	-0.05931	0.49723
1	3.98	1875	-0.05038	0.46392
1	4.01	1890	-0.04852	0.45167
1	4.01	1906	-0.04541	0.46063
1	4.01	1924	-0.06405	0.48893
1	3.9	1940	-0.07648	0.50779
1	3.9	1959	-0.07955	0.52299
1	3.9	1976	-0.08148	0.53430
1	3.8	1990	-0.08266	0.54302
1	3.8	2006	-0.06365	0.52356
1	3.8	2023	-0.04842	0.50825
1	4.04	2037	-0.03573	0.49549
1	4.04	2055	-0.03381	0.49410
1	4.04	2072	-0.02742	0.48718
