184	1.42	0.96239	0.53031
1102	1.3699999999999999	0.97703	0.22874
1117	1.3699999999999999	0.91518	0.35484
1136	1.3699999999999999	0.88558	0.18763
1152	1.34	0.87863	0.11105
1171	1.34	0.88862	0.06549
1182	1.34	0.93793	-0.05386
1200	1.28	0.98140	-0.10502
1217	1.28	1.00913	-0.02367
1236	1.28	0.94913	-0.01595
1250	1.28	0.91227	-0.01022
1266	1.28	0.93629	0.21809
1283	1.28	0.93965	0.18543
1298	1.31	0.94169	0.17375
1316	1.31	0.94343	0.14942
1334	1.31	0.91215	0.19209
1352	1.38	0.89190	0.22036
1363	1.38	0.88076	0.23831
1383	1.38	0.86722	0.25357
1396	1.34	0.85684	0.26538
1415	1.34	0.87279	0.21691
1432	1.34	0.89575	0.16925
1451	1.38	0.91519	0.12907
1462	1.38	0.90679	0.14788
1480	1.38	0.90480	0.15909
1494	1.38	0.90307	0.16881
1510	1.38	0.90439	0.17410
1529	1.38	0.90408	0.18031
1546	1.4	0.90379	0.18584
1561	1.4	0.92373	0.15614
1579	1.4	0.98595	0.14457
1593	1.41	1.00669	0.14072
1611	1.41	1.03761	0.10773
1628	1.41	1.40519	-0.23775
1643	1.4300000000000002	1.96586	-0.63129
1661	1.4300000000000002	2.63292	-1.12196
1676	1.4300000000000002	2.83234	-1.24599
1692	1.3699999999999999	2.89881	-1.28733
1709	1.3699999999999999	3.03272	-1.37088
1727	1.3699999999999999	3.15118	-1.49339
1743	1.38	3.19066	-1.53423
1760	1.38	3.25851	-1.59929
1775	1.38	3.18533	-1.52612
1791	1.39	3.16093	-1.50173
1809	1.39	3.02977	-1.36936
1823	1.39	3.01525	-1.35294
1840	1.3699999999999999	3.01041	-1.34747
1857	1.3699999999999999	2.60257	-0.99813
1874	1.3699999999999999	2.04016	-0.66561
1891	1.41	1.85268	-0.55477
1906	1.41	1.22478	1.28182
1922	1.41	1.48011	0.50655
1940	1.46	1.56522	0.24813
1956	1.46	2.01537	-0.48136
1973	1.46	1.91415	0.08528
1991	1.41	1.88041	0.27415
11005	1.41	1.86711	0.62024
11021	1.41	0.98851	0.80458
11039	1.42	0.69565	0.86602
11054	1.42	0.60079	0.52539
11072	1.42	1.06905	0.08657
11087	0.48000000000000004	1.22514	-0.05970
11106	0.48000000000000004	1.17114	-0.09584
11121	0.48000000000000004	0.74940	0.21616
11136	1.5	0.62271	0.34288
11154	1.5	1.17139	-0.02918
11169	1.5	1.57077	-0.27779
11187	1.48	2.16973	-0.68404
11202	1.48	2.50850	-0.97870
11218	1.48	2.91622	-1.25081
11237	0.6	2.85507	-1.17246
11252	0.6	2.92591	-1.23680
11270	0.6	1.49654	-0.28486
01285	0.6	0.92326	-0.37137
01302	0.6	0.82682	-0.56174
01317	0.6	0.54214	-0.76463
01334	0.6	0.59232	-0.82908
01351	0.6	0.59467	-0.67373
01366	0.6	0.60216	-0.46933
01383	0.6	0.58429	-0.31659
01398	0.6	0.57460	-0.21136
01416	0.6	0.56500	-0.06917
01433	0.6	0.57011	-0.05998
11450	0.6	0.63559	0.03831
11467	0.6	0.74764	0.07594
11484	1.72	0.82895	0.05524
11499	1.72	0.98482	0.05367
11514	1.72	1.14651	0.06163
11530	1.83	1.18826	0.08179
11546	1.83	1.27035	0.03782
11563	1.83	1.42466	-0.03609
11581	1.6900000000000002	1.51099	-0.09315
11596	1.6900000000000002	1.82757	-0.35014
11613	1.6900000000000002	2.43786	-0.87616
11629	1.73	2.82559	-1.22560
11646	1.73	2.89584	-1.27365
11661	1.73	2.65169	-1.16062
11677	1.6199999999999999	2.16368	-0.83531
11695	1.6199999999999999	2.03607	-1.09058
11711	1.6199999999999999	1.08340	-0.41574
01727	1.6199999999999999	1.04733	-0.51504
01746	1.6199999999999999	1.04733	-0.51504
01763	1.6199999999999999	1.01126	-0.61434
01778	1.6199999999999999	1.01126	-0.61434
01796	1.6199999999999999	1.01126	-0.61434
01812	1.6199999999999999	0.00000	0.00000
01828	1.6199999999999999	0.00000	0.00000
01844	1.6199999999999999	0.00000	0.00000
01862	1.6199999999999999	0.00000	0.00000
01877	1.6199999999999999	0.00000	0.00000
01894	1.6199999999999999	0.00000	0.00000
01911	1.6199999999999999	0.00000	0.00000
11926	1.59	-0.10317	0.43196
11941	1.59	0.49688	0.11990
11958	1.59	1.05826	-0.04324
11975	0.61	1.37121	-0.26633
11991	0.61	1.07677	-0.04006
12006	0.61	1.40083	-0.29386
12024	1.56	1.71563	-0.54925
12040	1.56	1.86810	-0.70549
12056	1.56	2.09297	-0.89379
12074	1.6	2.08421	-0.87626
12088	1.6	2.12254	-0.90331
12105	1.6	2.19519	-1.21020
12123	1.59	2.25306	-1.51234
12138	1.59	1.88157	-1.01009
12155	1.59	1.29054	-0.47169
12171	1.64	0.85631	-0.03334
12188	1.64	0.98639	-0.02836
12203	1.64	0.98670	0.11291
12220	0.57	1.13909	0.03251
12238	0.57	1.14211	0.04744
12252	0.57	1.18251	0.04419
12270	1.65	1.14521	0.07369
12285	1.65	1.14484	0.08191
12303	1.65	1.10987	0.11893
12320	1.63	1.09373	0.13710
12334	1.63	1.08817	0.13838
12352	1.63	1.10005	0.12321
12367	1.6900000000000002	1.10718	0.11411
12384	1.6900000000000002	1.13696	-0.05143
12401	1.6900000000000002	1.07894	0.06842
12417	1.6199999999999999	1.05960	0.10837
12434	1.6199999999999999	1.04213	0.16991
12452	1.6199999999999999	1.08769	0.11656
12466	1.64	1.10287	0.09878
12484	1.64	1.11510	0.09076
12501	1.64	1.09685	0.11866
12516	1.64	1.09076	0.12796
12532	1.64	1.18660	-0.09267
12551	1.64	2.16905	-0.75826
12565	0.61	2.49653	-0.98013
12583	0.61	2.24170	-0.81300
12600	0.61	1.33675	-0.22841
12615	0.63	1.03510	-0.03354
12631	0.63	0.40914	0.34303
12648	0.63	5.80717	-7.02749
12665	0.64	7.60652	-9.48433
12683	0.64	7.59704	-9.49309
12697	0.64	3.99620	-4.56880
12712	0.6	2.79592	-2.92737
12731	0.6	0.41455	0.38567
12746	0.6	0.98260	-0.01031
12764	0.63	1.17195	-0.14230
12779	0.63	1.70800	-0.25501
12794	0.63	2.38041	-0.76152
12812	0.54	2.60455	-0.93036
12830	0.54	3.05282	-1.26803
12844	0.54	6.53226	-4.89857
12860	1.4	7.69208	-6.10875
12878	1.4	8.85066	-7.24367
12893	1.4	8.85066	-7.24367
12911	1.4	8.85066	-7.24367
12928	1.4	4.52141	-2.53348
12942	1.4	4.52141	-2.53348
12959	1.4	4.52141	-2.53348
12977	1.4	0.00000	0.00000
12992	1.4	0.00000	0.00000
13010	1.4	0.00000	0.00000
13025	1.4	0.00000	0.00000
13043	1.4	0.00000	0.00000
13058	1.4	0.00000	0.00000
13075	1.4	0.00000	0.00000
13090	1.4	0.00000	0.00000
13108	1.4	0.00000	0.00000
13124	1.4	0.00000	0.00000
13141	1.4	0.00000	0.00000
13158	1.4	0.00000	0.00000
13174	1.4	0.00000	0.00000
13190	1.4	0.00000	0.00000
13205	1.4	0.00000	0.00000
13222	1.4	0.00000	0.00000
13240	1.4	0.00000	0.00000
13255	1.4	0.00000	0.00000
13271	1.4	0.00000	0.00000
13289	1.4	0.00000	0.00000
13304	1.4	0.00000	0.00000
13322	1.4	0.00000	0.00000
13338	1.4	0.00000	0.00000
13352	1.4	0.00000	0.00000
13371	1.4	0.00000	0.00000
13386	1.4	0.00000	0.00000
13402	1.4	0.00000	0.00000
13420	1.4	70.14207	-71.64351
13435	1.4	70.14207	-71.64351
13452	1.4	70.14207	-71.64351
13470	1.4	102.72498	-108.32386
13485	1.4	100.73076	-106.00262
13501	5.87	100.06602	-105.22888
13517	5.87	74.39133	-76.42767
13534	5.87	88.51324	-92.29739
13552	5.7299999999999995	92.58914	-96.89254
