1	3.54	125	1.89380	-1.62461
1	3.54	140	1.93392	-1.68086
1	3.69	156	1.97947	-1.73268
1	3.69	172	1.82776	-1.29603
1	3.69	187	1.86744	-1.30898
1	3.5	203	1.95958	-1.50590
1	3.5	218	1.84691	-1.18158
1	3.5	234	1.85104	-1.29179
1	3.65	265	1.85177	-1.35629
1	3.65	281	1.87040	-1.41198
1	3.65	297	1.97787	-1.37113
1	3.4099999999999997	312	2.07713	-1.33702
1	3.4099999999999997	328	1.94837	-1.35923
1	3.4099999999999997	343	1.84836	-1.31465
1	3.18	359	1.70820	-1.28043
1	3.18	375	1.72369	-1.29196
1	3.18	390	1.75686	-1.28864
1	3.29	406	1.76844	-1.27944
1	3.29	422	1.74366	-1.26286
1	3.29	437	1.74997	-1.26365
1	3.2399999999999998	453	1.75377	-1.26562
1	3.2399999999999998	468	1.77798	-1.31045
1	3.2399999999999998	484	1.80484	-1.34295
1	3.4099999999999997	500	1.83155	-1.37624
1	3.4099999999999997	515	1.83475	-1.38072
1	3.4099999999999997	531	1.85122	-1.39669
1	3.75	547	1.86791	-1.41391
1	3.75	562	1.91030	-1.46437
1	3.75	578	1.90578	-1.54629
1	3.68	609	1.90025	-1.56663
1	3.68	625	1.89679	-1.59897
1	3.68	640	1.77473	-1.45306
1	3.48	656	1.73117	-1.39923
1	3.48	672	1.74723	-1.36558
1	3.48	687	1.84610	-1.46821
1	3.14	703	1.87114	-1.49176
1	3.14	718	1.95251	-1.58932
1	3.14	734	1.93312	-1.55193
1	3.02	750	1.92602	-1.53624
1	3.02	765	1.94675	-1.58271
1	3.02	781	1.92730	-1.58078
1	3.02	797	1.91054	-1.57410
1	3.02	812	1.88320	-1.53520
1	3.02	828	1.85813	-1.50328
1	2.85	843	1.83831	-1.47659
1	2.85	859	1.79962	-1.35435
1	2.85	875	1.79534	-1.30542
1	3.49	890	1.79934	-1.29897
1	3.49	922	1.82255	-1.32126
1	3.49	937	1.80092	-1.28841
1	3.0599999999999996	953	1.78677	-1.26778
0	3.0599999999999996	968	1.78677	-1.26778
0	3.0599999999999996	984	1.78677	-1.26778
0	3.0599999999999996	1000	1.78677	-1.26778
0	3.0599999999999996	1015	1.78421	-1.25047
0	3.0599999999999996	1031	1.78421	-1.25047
0	3.0599999999999996	1047	1.78421	-1.25047
0	3.0599999999999996	1062	0.00000	0.00000
0	3.0599999999999996	1078	0.00000	0.00000
0	3.0599999999999996	1093	0.00000	0.00000
0	3.0599999999999996	1109	0.00000	0.00000
0	3.0599999999999996	1125	0.00000	0.00000
