1	4.460000000000001	80
1	4.83	96
1	4.83	109
1	4.83	130
1	4.81	142
1	4.81	161
1	4.81	178
1	4.8999999999999995	191
1	4.8999999999999995	210
1	4.8999999999999995	226
1	4.8999999999999995	244
1	4.8999999999999995	257
1	4.8999999999999995	277
1	4.92	289
1	4.92	309
1	4.92	322
1	4.97	340
1	4.97	356
1	4.97	372
1	4.8999999999999995	389
1	4.8999999999999995	410
1	4.8999999999999995	422
1	4.95	441
1	4.95	454
1	4.95	471
1	5.05	488
1	5.05	504
1	5.05	520
1	4.91	537
1	4.91	552
1	4.91	568
1	5	585
1	5	603
1	5	620
1	5.07	634
1	5.07	652
1	5.07	668
1	5.11	685
1	5.11	703
1	5.11	717
1	5.11	734
1	5.11	750
1	5.11	767
1	5.11	782
1	5.11	801
1	5.11	815
1	4.77	832
1	4.77	848
1	4.77	865
0	4.77	883
0	4.77	897
0	4.77	915
0	4.77	930
0	4.77	947
0	4.77	964
0	4.77	981
0	4.77	996
0	4.77	1014
0	4.77	1031
0	4.77	1045
0	4.77	1064
0	4.77	1078
0	4.77	1096
0	4.77	1112
0	4.77	1129
0	4.77	1145
0	4.77	1162
0	4.77	1178
0	4.77	1194
0	4.77	1212
0	4.77	1228
0	4.77	1243
0	4.77	1261
0	4.77	1277
0	4.77	1293
0	4.77	1310
0	4.77	1324
0	4.77	1343
0	4.77	1359
0	4.77	1376
0	4.77	1392
0	4.77	1407
0	4.77	1425
0	4.77	1440
0	4.77	1457
0	4.77	1474
0	4.77	1489
0	4.77	1505
0	4.77	1522
0	4.77	1540
0	4.77	1554
0	4.77	1572
0	4.77	1590
0	4.77	1603
0	4.77	1621
0	4.77	1637
0	4.77	1655
0	4.77	1670
0	4.77	1687
0	4.77	1705
0	4.77	1721
0	4.77	1737
0	4.77	1754
0	4.77	1769
0	4.77	1787
0	4.77	1801
0	4.77	1819
0	4.77	1834
0	4.77	1851
0	4.77	1869
1	4.77	1885
1	4.77	1901
1	3.77	1917
1	3.77	1933
1	3.77	1948
1	4.18	1966
1	4.18	1983
1	4.18	1999
1	4.4	2016
1	4.4	2031
1	4.4	2047
1	4.4	2064
1	4.4	2082
1	4.4	2097
1	4.4	2114
1	4.4	2130
1	4.4	2145
1	4.63	2162
1	4.63	2180
1	4.63	2195
1	4.57	2213
1	4.57	2227
1	4.57	2245
1	4.49	2262
1	4.49	2276
1	4.49	2294
1	4.12	2312
1	4.12	2326
1	4.12	2343
1	4.39	2360
1	4.39	2378
1	4.39	2394
1	4.34	2408
1	4.34	2426
1	4.34	2444
1	4.39	2459
1	4.39	2476
1	4.39	2490
1	4.029999999999999	2508
1	4.029999999999999	2526
1	4.029999999999999	2541
1	4	2558
1	4	2575
1	4	2590
1	2.7399999999999998	2605
0	2.7399999999999998	2623
0	2.7399999999999998	2640
0	2.7399999999999998	2654
0	2.7399999999999998	2672
0	2.7399999999999998	2688
0	2.7399999999999998	2705
0	2.7399999999999998	2723
0	2.7399999999999998	2738
0	2.7399999999999998	2754
0	2.7399999999999998	2771
0	2.7399999999999998	2788
0	2.7399999999999998	2803
0	2.7399999999999998	2820
0	2.7399999999999998	2835
0	2.7399999999999998	2853
0	2.7399999999999998	2868
0	2.7399999999999998	2886
0	2.7399999999999998	2901
0	2.7399999999999998	2919
0	2.7399999999999998	2934
0	2.7399999999999998	2952
0	2.7399999999999998	2968
0	2.7399999999999998	2985
