1	3.78	83	0.53227	0.48145
1	3.78	102	0.52743	0.48664
1	4.17	115	0.52327	0.49149
1	4.17	133	0.51812	0.49870
1	4.17	148	0.51240	0.50942
1	4.15	167	0.50721	0.51912
1	4.15	181	0.50830	0.51647
1	4.15	199	0.50362	0.52316
1	4.14	214	0.48233	0.55579
1	4.14	230	0.47673	0.51723
1	4.14	245	0.49427	0.52608
1	3.81	265	0.50315	0.52884
1	3.81	281	0.50617	0.53278
1	3.81	298	0.51323	0.51870
1	3.87	313	0.51837	0.50875
1	3.87	330	0.52481	0.50279
1	3.87	346	0.52121	0.49959
1	3.83	364	0.51829	0.49697
1	3.83	379	0.52075	0.49389
1	3.83	396	0.52106	0.49468
1	3.9899999999999998	411	0.52132	0.49548
1	3.9899999999999998	429	0.52131	0.49392
1	3.9899999999999998	445	0.52127	0.49348
1	3.91	461	0.52124	0.49300
1	3.91	479	0.52253	0.49169
1	3.91	493	0.52193	0.49266
1	4.0200000000000005	509	0.52142	0.49367
1	4.0200000000000005	527	0.52097	0.49325
1	4.0200000000000005	542	0.51915	0.49340
1	4.01	560	0.51745	0.49358
1	4.01	576	0.51628	0.49485
1	4.01	592	0.51547	0.49441
1	4.0600000000000005	610	0.51470	0.49397
1	4.0600000000000005	625	0.49392	0.54250
1	4.0600000000000005	643	0.31145	1.06109
1	3.85	657	0.25449	1.22694
1	3.85	675	0.10919	1.62901
1	3.85	690	0.13191	1.55600
1	4.29	707	0.13726	1.53726
1	4.29	724	0.08188	1.63120
1	4.29	740	0.08527	1.66064
1	3.95	755	0.08773	1.67975
1	3.95	775	0.07188	1.71532
1	3.95	789	0.06271	1.74825
1	4.26	805	0.05542	1.77304
1	4.26	822	0.04897	1.78503
1	4.26	836	0.03010	1.80030
1	3.98	854	0.01598	1.80970
1	3.98	871	0.00353	1.82333
1	3.98	886	-0.02286	1.87422
1	3.61	903	-0.03607	1.87879
1	3.61	920	0.02225	1.85857
1	3.61	936	-0.00418	1.88803
1	3.82	954	-0.01974	1.90704
1	3.82	970	-0.03519	1.92819
1	3.82	987	-0.02642	1.92911
1	3.59	1003	-0.01966	1.92934
1	3.59	1017	-0.03166	1.94136
1	3.59	1035	-0.02820	1.94485
1	3.75	1052	-0.02678	1.95115
1	3.75	1067	-0.02450	1.95801
1	3.75	1084	-0.02441	1.95482
1	3.8400000000000003	1102	-0.02444	1.95161
1	3.8400000000000003	1119	-0.05563	1.99766
1	3.8400000000000003	1132	-0.06372	1.99595
1	3.5300000000000002	1150	-0.06351	1.99214
1	3.5300000000000002	1168	-0.11148	2.03462
1	3.5300000000000002	1181	-0.10835	2.05699
1	3.62	1201	-0.10626	2.07191
1	3.62	1216	-0.10615	2.04854
1	3.62	1231	-0.10263	2.04962
1	3.68	1250	-0.10087	2.05154
1	3.68	1267	-0.09495	2.05280
1	3.68	1281	-0.09134	2.06380
1	3.46	1299	-0.08774	2.07141
1	3.46	1314	-0.09970	2.08624
1	3.46	1332	-0.11271	2.09070
1	3.28	1346	-0.13726	2.11725
1	3.28	1364	-0.12402	2.08513
1	3.28	1380	-0.10500	2.02510
1	3.22	1396	-0.08149	1.95095
1	3.22	1413	-0.22778	2.12133
1	3.22	1428	-0.22884	2.12796
1	3.14	1445	-0.27867	2.19138
1	3.14	1463	-0.13718	2.05110
1	3.14	1477	-0.12239	2.06357
1	3.28	1494	-0.06102	2.03065
1	3.28	1512	-0.21191	2.17447
1	3.28	1527	-0.28688	2.26089
1	3.32	1544	-0.41682	2.40427
1	3.32	1562	-0.36575	2.32826
1	3.32	1576	-0.34248	2.32972
1	3.4	1592	-0.30264	2.30361
1	3.4	1611	-0.30142	2.30436
1	3.4	1628	-0.40747	2.07599
1	3.14	1642	-0.50516	1.83889
1	3.14	1660	-0.43964	1.59764
1	3.14	1676	-0.45084	1.57575
1	3.3	1693	-0.44367	1.47758
1	3.3	1711	-0.36395	1.87564
1	3.3	1724	-0.32292	2.02312
1	3.47	1740	-0.26882	2.33249
1	3.47	1759	-0.33105	2.39141
1	3.47	1774	-0.35713	2.40613
1	3.48	1792	-0.40855	2.44566
1	3.48	1806	-0.54487	2.06038
1	3.48	1824	-0.60569	1.97806
1	3.33	1841	-0.70230	1.75604
1	3.33	1855	-0.39444	5.69138
1	3.33	1873	-0.47072	4.34033
1	3.04	1888	-0.43178	4.28646
1	3.04	1905	-0.48697	2.92158
1	3.04	1922	-0.49275	2.46046
1	3.04	1939	-0.50963	1.53602
1	3.04	1957	-0.50650	1.52691
1	3.04	1973	-0.48930	1.47176
1	3.02	1987	-0.46345	1.40583
1	3.02	2003	-0.33748	1.34587
1	3.02	2020	-0.35589	1.34447
1	2.9099999999999997	2039	-0.33230	1.32308
1	2.9099999999999997	2053	-0.20295	1.26510
1	2.9099999999999997	2072	-0.19672	1.22256
1	3.4299999999999997	2087	-0.15305	1.16767
1	3.4299999999999997	2102	-0.53349	2.05501
1	3.4299999999999997	2119	-0.48215	1.81169
1	3.49	2136	-0.57109	1.87918
1	3.49	2152	-0.59220	1.72712
1	3.49	2169	-0.54403	1.78995
1	3.75	2186	-0.53147	1.83878
1	3.75	2201	-0.59178	1.83826
1	3.75	2221	-0.62071	1.82730
1	3.8800000000000003	2234	-0.64137	1.81947
1	3.8800000000000003	2250	-0.65019	1.80344
1	3.8800000000000003	2267	-0.67807	1.81776
1	3.8899999999999997	2284	-0.70036	1.82921
1	3.8899999999999997	2300	-0.68943	1.80183
